category,pair_id,layer,cosine_sim
unsafe-unsafe,152,28,0.82421875
unsafe-unsafe,152,29,0.85546875
unsafe-unsafe,152,30,0.87109375
unsafe-unsafe,152,31,0.83984375
unsafe-unsafe,152,32,0.73046875
unsafe-unsafe,153,1,0.99609375
unsafe-unsafe,153,2,0.9921875
unsafe-unsafe,153,3,0.9921875
unsafe-unsafe,153,4,0.98828125
unsafe-unsafe,153,5,0.98046875
unsafe-unsafe,153,6,0.98828125
unsafe-unsafe,153,7,0.984375
unsafe-unsafe,153,8,0.98046875
unsafe-unsafe,153,9,0.9765625
unsafe-unsafe,153,10,0.95703125
unsafe-unsafe,153,11,0.94921875
unsafe-unsafe,153,12,0.93359375
unsafe-unsafe,153,13,0.94921875
unsafe-unsafe,153,14,0.9375
unsafe-unsafe,153,15,0.93359375
unsafe-unsafe,153,16,0.9296875
unsafe-unsafe,153,17,0.93359375
unsafe-unsafe,153,18,0.921875
unsafe-unsafe,153,19,0.94140625
unsafe-unsafe,153,20,0.921875
unsafe-unsafe,153,21,0.91015625
unsafe-unsafe,153,22,0.90625
unsafe-unsafe,153,23,0.87890625
unsafe-unsafe,153,24,0.82421875
unsafe-unsafe,153,25,0.8359375
unsafe-unsafe,153,26,0.8671875
unsafe-unsafe,153,27,0.890625
unsafe-unsafe,153,28,0.90234375
unsafe-unsafe,153,29,0.8984375
unsafe-unsafe,153,30,0.93359375
unsafe-unsafe,153,31,0.9296875
unsafe-unsafe,153,32,0.92578125
unsafe-unsafe,154,1,0.9921875
unsafe-unsafe,154,2,0.984375
unsafe-unsafe,154,3,0.98828125
unsafe-unsafe,154,4,0.98046875
unsafe-unsafe,154,5,0.96875
unsafe-unsafe,154,6,0.98046875
unsafe-unsafe,154,7,0.96875
unsafe-unsafe,154,8,0.94921875
unsafe-unsafe,154,9,0.94140625
unsafe-unsafe,154,10,0.9375
unsafe-unsafe,154,11,0.921875
unsafe-unsafe,154,12,0.9296875
unsafe-unsafe,154,13,0.9375
unsafe-unsafe,154,14,0.90625
unsafe-unsafe,154,15,0.8828125
unsafe-unsafe,154,16,0.875
unsafe-unsafe,154,17,0.875
unsafe-unsafe,154,18,0.80859375
unsafe-unsafe,154,19,0.82421875
unsafe-unsafe,154,20,0.8203125
unsafe-unsafe,154,21,0.80078125
unsafe-unsafe,154,22,0.79296875
unsafe-unsafe,154,23,0.7109375
unsafe-unsafe,154,24,0.6484375
unsafe-unsafe,154,25,0.609375
unsafe-unsafe,154,26,0.70703125
unsafe-unsafe,154,27,0.7421875
unsafe-unsafe,154,28,0.84765625
unsafe-unsafe,154,29,0.87890625
unsafe-unsafe,154,30,0.87890625
unsafe-unsafe,154,31,0.83984375
unsafe-unsafe,154,32,0.734375
unsafe-unsafe,155,1,0.99609375
unsafe-unsafe,155,2,0.98828125
unsafe-unsafe,155,3,0.9921875
unsafe-unsafe,155,4,0.98046875
unsafe-unsafe,155,5,0.97265625
unsafe-unsafe,155,6,0.98046875
unsafe-unsafe,155,7,0.96484375
unsafe-unsafe,155,8,0.9453125
unsafe-unsafe,155,9,0.9375
unsafe-unsafe,155,10,0.92578125
unsafe-unsafe,155,11,0.8984375
unsafe-unsafe,155,12,0.88671875
unsafe-unsafe,155,13,0.89453125
unsafe-unsafe,155,14,0.80078125
unsafe-unsafe,155,15,0.75390625
unsafe-unsafe,155,16,0.7265625
unsafe-unsafe,155,17,0.69921875
unsafe-unsafe,155,18,0.71875
unsafe-unsafe,155,19,0.765625
unsafe-unsafe,155,20,0.6796875
unsafe-unsafe,155,21,0.58984375
unsafe-unsafe,155,22,0.66015625
unsafe-unsafe,155,23,0.63671875
unsafe-unsafe,155,24,0.625
unsafe-unsafe,155,25,0.6484375
unsafe-unsafe,155,26,0.69921875
unsafe-unsafe,155,27,0.6953125
unsafe-unsafe,155,28,0.73828125
unsafe-unsafe,155,29,0.7578125
unsafe-unsafe,155,30,0.80078125
unsafe-unsafe,155,31,0.7265625
unsafe-unsafe,155,32,0.6015625
unsafe-unsafe,156,1,0.99609375
unsafe-unsafe,156,2,0.98828125
unsafe-unsafe,156,3,0.98828125
unsafe-unsafe,156,4,0.98046875
unsafe-unsafe,156,5,0.9765625
unsafe-unsafe,156,6,0.98046875
unsafe-unsafe,156,7,0.984375
unsafe-unsafe,156,8,0.9765625
unsafe-unsafe,156,9,0.96484375
unsafe-unsafe,156,10,0.96484375
unsafe-unsafe,156,11,0.96875
unsafe-unsafe,156,12,0.95703125
unsafe-unsafe,156,13,0.96875
unsafe-unsafe,156,14,0.953125
unsafe-unsafe,156,15,0.92578125
unsafe-unsafe,156,16,0.9140625
unsafe-unsafe,156,17,0.89453125
unsafe-unsafe,156,18,0.85546875
unsafe-unsafe,156,19,0.87890625
unsafe-unsafe,156,20,0.83203125
unsafe-unsafe,156,21,0.828125
unsafe-unsafe,156,22,0.84765625
unsafe-unsafe,156,23,0.84375
unsafe-unsafe,156,24,0.84765625
unsafe-unsafe,156,25,0.87109375
unsafe-unsafe,156,26,0.91015625
unsafe-unsafe,156,27,0.9140625
unsafe-unsafe,156,28,0.9375
unsafe-unsafe,156,29,0.94140625
unsafe-unsafe,156,30,0.9453125
unsafe-unsafe,156,31,0.9140625
unsafe-unsafe,156,32,0.8046875
unsafe-unsafe,157,1,1.0
unsafe-unsafe,157,2,0.9921875
unsafe-unsafe,157,3,0.99609375
unsafe-unsafe,157,4,0.984375
unsafe-unsafe,157,5,0.96875
unsafe-unsafe,157,6,0.984375
unsafe-unsafe,157,7,0.96484375
unsafe-unsafe,157,8,0.9453125
unsafe-unsafe,157,9,0.921875
unsafe-unsafe,157,10,0.88671875
unsafe-unsafe,157,11,0.8828125
unsafe-unsafe,157,12,0.87890625
unsafe-unsafe,157,13,0.87890625
unsafe-unsafe,157,14,0.8125
unsafe-unsafe,157,15,0.7421875
unsafe-unsafe,157,16,0.765625
unsafe-unsafe,157,17,0.7109375
unsafe-unsafe,157,18,0.61328125
unsafe-unsafe,157,19,0.7265625
unsafe-unsafe,157,20,0.57421875
unsafe-unsafe,157,21,0.431640625
unsafe-unsafe,157,22,0.46484375
unsafe-unsafe,157,23,0.52734375
unsafe-unsafe,157,24,0.455078125
unsafe-unsafe,157,25,0.44921875
unsafe-unsafe,157,26,0.55078125
unsafe-unsafe,157,27,0.61328125
unsafe-unsafe,157,28,0.6640625
unsafe-unsafe,157,29,0.59765625
unsafe-unsafe,157,30,0.7734375
unsafe-unsafe,157,31,0.703125
unsafe-unsafe,157,32,0.71875
unsafe-unsafe,158,1,0.99609375
unsafe-unsafe,158,2,0.98828125
unsafe-unsafe,158,3,0.984375
unsafe-unsafe,158,4,0.984375
unsafe-unsafe,158,5,0.98046875
unsafe-unsafe,158,6,0.98046875
unsafe-unsafe,158,7,0.9609375
unsafe-unsafe,158,8,0.94140625
unsafe-unsafe,158,9,0.91015625
unsafe-unsafe,158,10,0.88671875
unsafe-unsafe,158,11,0.875
unsafe-unsafe,158,12,0.87890625
unsafe-unsafe,158,13,0.90234375
unsafe-unsafe,158,14,0.82421875
unsafe-unsafe,158,15,0.78515625
unsafe-unsafe,158,16,0.83203125
unsafe-unsafe,158,17,0.80859375
unsafe-unsafe,158,18,0.8203125
unsafe-unsafe,158,19,0.859375
unsafe-unsafe,158,20,0.828125
unsafe-unsafe,158,21,0.8203125
unsafe-unsafe,158,22,0.87109375
unsafe-unsafe,158,23,0.80078125
unsafe-unsafe,158,24,0.83203125
unsafe-unsafe,158,25,0.859375
unsafe-unsafe,158,26,0.88671875
unsafe-unsafe,158,27,0.9140625
unsafe-unsafe,158,28,0.91015625
unsafe-unsafe,158,29,0.90234375
unsafe-unsafe,158,30,0.91796875
unsafe-unsafe,158,31,0.84375
unsafe-unsafe,158,32,0.70703125
unsafe-unsafe,159,1,0.98828125
unsafe-unsafe,159,2,0.984375
unsafe-unsafe,159,3,0.984375
unsafe-unsafe,159,4,0.9765625
unsafe-unsafe,159,5,0.96875
unsafe-unsafe,159,6,0.97265625
unsafe-unsafe,159,7,0.97265625
unsafe-unsafe,159,8,0.9453125
unsafe-unsafe,159,9,0.93359375
unsafe-unsafe,159,10,0.9296875
unsafe-unsafe,159,11,0.9375
unsafe-unsafe,159,12,0.92578125
unsafe-unsafe,159,13,0.91796875
unsafe-unsafe,159,14,0.875
unsafe-unsafe,159,15,0.83203125
unsafe-unsafe,159,16,0.7734375
unsafe-unsafe,159,17,0.76171875
unsafe-unsafe,159,18,0.76171875
unsafe-unsafe,159,19,0.73046875
unsafe-unsafe,159,20,0.75
unsafe-unsafe,159,21,0.77734375
unsafe-unsafe,159,22,0.8671875
unsafe-unsafe,159,23,0.78515625
unsafe-unsafe,159,24,0.84375
unsafe-unsafe,159,25,0.86328125
unsafe-unsafe,159,26,0.8984375
unsafe-unsafe,159,27,0.91796875
unsafe-unsafe,159,28,0.921875
unsafe-unsafe,159,29,0.9375
unsafe-unsafe,159,30,0.953125
unsafe-unsafe,159,31,0.91796875
unsafe-unsafe,159,32,0.73828125
unsafe-unsafe,160,1,0.99609375
unsafe-unsafe,160,2,0.98828125
unsafe-unsafe,160,3,0.9921875
unsafe-unsafe,160,4,0.9765625
unsafe-unsafe,160,5,0.96484375
unsafe-unsafe,160,6,0.97265625
unsafe-unsafe,160,7,0.94921875
unsafe-unsafe,160,8,0.91796875
unsafe-unsafe,160,9,0.8984375
unsafe-unsafe,160,10,0.8515625
unsafe-unsafe,160,11,0.83203125
unsafe-unsafe,160,12,0.796875
unsafe-unsafe,160,13,0.7890625
unsafe-unsafe,160,14,0.68359375
unsafe-unsafe,160,15,0.58203125
unsafe-unsafe,160,16,0.625
unsafe-unsafe,160,17,0.59375
unsafe-unsafe,160,18,0.63671875
unsafe-unsafe,160,19,0.69921875
unsafe-unsafe,160,20,0.6484375
unsafe-unsafe,160,21,0.625
unsafe-unsafe,160,22,0.70703125
unsafe-unsafe,160,23,0.69140625
unsafe-unsafe,160,24,0.6953125
unsafe-unsafe,160,25,0.71875
unsafe-unsafe,160,26,0.7421875
unsafe-unsafe,160,27,0.74609375
unsafe-unsafe,160,28,0.76953125
unsafe-unsafe,160,29,0.78515625
unsafe-unsafe,160,30,0.828125
unsafe-unsafe,160,31,0.765625
unsafe-unsafe,160,32,0.6953125
unsafe-unsafe,161,1,1.0
unsafe-unsafe,161,2,0.9921875
unsafe-unsafe,161,3,0.99609375
unsafe-unsafe,161,4,0.984375
unsafe-unsafe,161,5,0.98046875
unsafe-unsafe,161,6,0.9921875
unsafe-unsafe,161,7,0.984375
unsafe-unsafe,161,8,0.97265625
unsafe-unsafe,161,9,0.96875
unsafe-unsafe,161,10,0.9609375
unsafe-unsafe,161,11,0.95703125
unsafe-unsafe,161,12,0.9453125
unsafe-unsafe,161,13,0.94921875
unsafe-unsafe,161,14,0.91015625
unsafe-unsafe,161,15,0.90234375
unsafe-unsafe,161,16,0.88671875
unsafe-unsafe,161,17,0.91015625
unsafe-unsafe,161,18,0.9140625
unsafe-unsafe,161,19,0.93359375
unsafe-unsafe,161,20,0.90625
unsafe-unsafe,161,21,0.90625
unsafe-unsafe,161,22,0.89453125
unsafe-unsafe,161,23,0.83984375
unsafe-unsafe,161,24,0.83203125
unsafe-unsafe,161,25,0.81640625
unsafe-unsafe,161,26,0.8125
unsafe-unsafe,161,27,0.8359375
unsafe-unsafe,161,28,0.8515625
unsafe-unsafe,161,29,0.84375
unsafe-unsafe,161,30,0.91796875
unsafe-unsafe,161,31,0.88671875
unsafe-unsafe,161,32,0.86328125
unsafe-unsafe,162,1,1.0
unsafe-unsafe,162,2,0.984375
unsafe-unsafe,162,3,0.99609375
unsafe-unsafe,162,4,0.98828125
unsafe-unsafe,162,5,0.98046875
unsafe-unsafe,162,6,0.9921875
unsafe-unsafe,162,7,0.984375
unsafe-unsafe,162,8,0.97265625
unsafe-unsafe,162,9,0.9609375
unsafe-unsafe,162,10,0.953125
unsafe-unsafe,162,11,0.94921875
unsafe-unsafe,162,12,0.94140625
unsafe-unsafe,162,13,0.9609375
unsafe-unsafe,162,14,0.9296875
unsafe-unsafe,162,15,0.9140625
unsafe-unsafe,162,16,0.90234375
unsafe-unsafe,162,17,0.90625
unsafe-unsafe,162,18,0.91015625
unsafe-unsafe,162,19,0.92578125
unsafe-unsafe,162,20,0.8828125
unsafe-unsafe,162,21,0.87109375
unsafe-unsafe,162,22,0.890625
unsafe-unsafe,162,23,0.90234375
unsafe-unsafe,162,24,0.90234375
unsafe-unsafe,162,25,0.90625
unsafe-unsafe,162,26,0.90625
unsafe-unsafe,162,27,0.8984375
unsafe-unsafe,162,28,0.8984375
unsafe-unsafe,162,29,0.9140625
unsafe-unsafe,162,30,0.921875
unsafe-unsafe,162,31,0.875
unsafe-unsafe,162,32,0.87109375
unsafe-unsafe,163,1,0.9921875
unsafe-unsafe,163,2,0.984375
unsafe-unsafe,163,3,0.9765625
unsafe-unsafe,163,4,0.97265625
unsafe-unsafe,163,5,0.96484375
unsafe-unsafe,163,6,0.96875
unsafe-unsafe,163,7,0.94921875
unsafe-unsafe,163,8,0.92578125
unsafe-unsafe,163,9,0.90234375
unsafe-unsafe,163,10,0.8828125
unsafe-unsafe,163,11,0.8671875
unsafe-unsafe,163,12,0.85546875
unsafe-unsafe,163,13,0.87890625
unsafe-unsafe,163,14,0.80078125
unsafe-unsafe,163,15,0.734375
unsafe-unsafe,163,16,0.77734375
unsafe-unsafe,163,17,0.7734375
unsafe-unsafe,163,18,0.79296875
unsafe-unsafe,163,19,0.83203125
unsafe-unsafe,163,20,0.7890625
unsafe-unsafe,163,21,0.79296875
unsafe-unsafe,163,22,0.84765625
unsafe-unsafe,163,23,0.765625
unsafe-unsafe,163,24,0.7890625
unsafe-unsafe,163,25,0.8359375
unsafe-unsafe,163,26,0.87109375
unsafe-unsafe,163,27,0.90234375
unsafe-unsafe,163,28,0.90625
unsafe-unsafe,163,29,0.91796875
unsafe-unsafe,163,30,0.9453125
unsafe-unsafe,163,31,0.9296875
unsafe-unsafe,163,32,0.75
unsafe-unsafe,164,1,0.984375
unsafe-unsafe,164,2,0.96875
unsafe-unsafe,164,3,0.98046875
unsafe-unsafe,164,4,0.96484375
unsafe-unsafe,164,5,0.96875
unsafe-unsafe,164,6,0.98046875
unsafe-unsafe,164,7,0.97265625
unsafe-unsafe,164,8,0.94921875
unsafe-unsafe,164,9,0.94140625
unsafe-unsafe,164,10,0.92578125
unsafe-unsafe,164,11,0.92578125
unsafe-unsafe,164,12,0.9140625
unsafe-unsafe,164,13,0.921875
unsafe-unsafe,164,14,0.87109375
unsafe-unsafe,164,15,0.83203125
unsafe-unsafe,164,16,0.83984375
unsafe-unsafe,164,17,0.859375
unsafe-unsafe,164,18,0.875
unsafe-unsafe,164,19,0.87109375
unsafe-unsafe,164,20,0.85546875
unsafe-unsafe,164,21,0.8515625
unsafe-unsafe,164,22,0.85546875
unsafe-unsafe,164,23,0.8125
unsafe-unsafe,164,24,0.82421875
unsafe-unsafe,164,25,0.8203125
unsafe-unsafe,164,26,0.8515625
unsafe-unsafe,164,27,0.8671875
unsafe-unsafe,164,28,0.890625
unsafe-unsafe,164,29,0.91015625
unsafe-unsafe,164,30,0.91015625
unsafe-unsafe,164,31,0.87109375
unsafe-unsafe,164,32,0.828125
unsafe-unsafe,165,1,0.99609375
unsafe-unsafe,165,2,0.99609375
unsafe-unsafe,165,3,0.9921875
unsafe-unsafe,165,4,0.98828125
unsafe-unsafe,165,5,0.98828125
unsafe-unsafe,165,6,0.9921875
unsafe-unsafe,165,7,0.98828125
unsafe-unsafe,165,8,0.98046875
unsafe-unsafe,165,9,0.984375
unsafe-unsafe,165,10,0.97265625
unsafe-unsafe,165,11,0.93359375
unsafe-unsafe,165,12,0.8984375
unsafe-unsafe,165,13,0.89453125
unsafe-unsafe,165,14,0.84765625
unsafe-unsafe,165,15,0.83203125
unsafe-unsafe,165,16,0.828125
unsafe-unsafe,165,17,0.7890625
unsafe-unsafe,165,18,0.73828125
unsafe-unsafe,165,19,0.80859375
unsafe-unsafe,165,20,0.71484375
unsafe-unsafe,165,21,0.66015625
unsafe-unsafe,165,22,0.68359375
unsafe-unsafe,165,23,0.6328125
unsafe-unsafe,165,24,0.6484375
unsafe-unsafe,165,25,0.6640625
unsafe-unsafe,165,26,0.76171875
unsafe-unsafe,165,27,0.7734375
unsafe-unsafe,165,28,0.8359375
unsafe-unsafe,165,29,0.87109375
unsafe-unsafe,165,30,0.8984375
unsafe-unsafe,165,31,0.8671875
unsafe-unsafe,165,32,0.7734375
unsafe-unsafe,166,1,0.9921875
unsafe-unsafe,166,2,0.98828125
unsafe-unsafe,166,3,0.98828125
unsafe-unsafe,166,4,0.984375
unsafe-unsafe,166,5,0.98046875
unsafe-unsafe,166,6,0.984375
unsafe-unsafe,166,7,0.98046875
unsafe-unsafe,166,8,0.9765625
unsafe-unsafe,166,9,0.96875
unsafe-unsafe,166,10,0.95703125
unsafe-unsafe,166,11,0.95703125
unsafe-unsafe,166,12,0.9375
unsafe-unsafe,166,13,0.94921875
unsafe-unsafe,166,14,0.9296875
unsafe-unsafe,166,15,0.91796875
unsafe-unsafe,166,16,0.8984375
unsafe-unsafe,166,17,0.8515625
unsafe-unsafe,166,18,0.77734375
unsafe-unsafe,166,19,0.85546875
unsafe-unsafe,166,20,0.78125
unsafe-unsafe,166,21,0.7421875
unsafe-unsafe,166,22,0.72265625
unsafe-unsafe,166,23,0.72265625
unsafe-unsafe,166,24,0.70703125
unsafe-unsafe,166,25,0.73046875
unsafe-unsafe,166,26,0.76953125
unsafe-unsafe,166,27,0.765625
unsafe-unsafe,166,28,0.8359375
unsafe-unsafe,166,29,0.8359375
unsafe-unsafe,166,30,0.87890625
unsafe-unsafe,166,31,0.81640625
unsafe-unsafe,166,32,0.7890625
unsafe-unsafe,167,1,0.9921875
unsafe-unsafe,167,2,0.98046875
unsafe-unsafe,167,3,0.98828125
unsafe-unsafe,167,4,0.96484375
unsafe-unsafe,167,5,0.97265625
unsafe-unsafe,167,6,0.98046875
unsafe-unsafe,167,7,0.9765625
unsafe-unsafe,167,8,0.94921875
unsafe-unsafe,167,9,0.94140625
unsafe-unsafe,167,10,0.921875
unsafe-unsafe,167,11,0.921875
unsafe-unsafe,167,12,0.9140625
unsafe-unsafe,167,13,0.921875
unsafe-unsafe,167,14,0.88671875
unsafe-unsafe,167,15,0.875
unsafe-unsafe,167,16,0.87890625
unsafe-unsafe,167,17,0.87109375
unsafe-unsafe,167,18,0.86328125
unsafe-unsafe,167,19,0.89453125
unsafe-unsafe,167,20,0.84765625
unsafe-unsafe,167,21,0.81640625
unsafe-unsafe,167,22,0.84375
unsafe-unsafe,167,23,0.84765625
unsafe-unsafe,167,24,0.8359375
unsafe-unsafe,167,25,0.81640625
unsafe-unsafe,167,26,0.85546875
unsafe-unsafe,167,27,0.85546875
unsafe-unsafe,167,28,0.8515625
unsafe-unsafe,167,29,0.86328125
unsafe-unsafe,167,30,0.8984375
unsafe-unsafe,167,31,0.83984375
unsafe-unsafe,167,32,0.828125
unsafe-unsafe,168,1,0.9921875
unsafe-unsafe,168,2,0.99609375
unsafe-unsafe,168,3,0.99609375
unsafe-unsafe,168,4,0.9921875
unsafe-unsafe,168,5,0.984375
unsafe-unsafe,168,6,0.98828125
unsafe-unsafe,168,7,0.98828125
unsafe-unsafe,168,8,0.9765625
unsafe-unsafe,168,9,0.97265625
unsafe-unsafe,168,10,0.98046875
unsafe-unsafe,168,11,0.9765625
unsafe-unsafe,168,12,0.9765625
unsafe-unsafe,168,13,0.97265625
unsafe-unsafe,168,14,0.95703125
unsafe-unsafe,168,15,0.953125
unsafe-unsafe,168,16,0.94140625
unsafe-unsafe,168,17,0.94140625
unsafe-unsafe,168,18,0.93359375
unsafe-unsafe,168,19,0.9375
unsafe-unsafe,168,20,0.9140625
unsafe-unsafe,168,21,0.8984375
unsafe-unsafe,168,22,0.890625
unsafe-unsafe,168,23,0.890625
unsafe-unsafe,168,24,0.859375
unsafe-unsafe,168,25,0.87890625
unsafe-unsafe,168,26,0.87109375
unsafe-unsafe,168,27,0.875
unsafe-unsafe,168,28,0.90234375
unsafe-unsafe,168,29,0.890625
unsafe-unsafe,168,30,0.92578125
unsafe-unsafe,168,31,0.890625
unsafe-unsafe,168,32,0.890625
unsafe-unsafe,169,1,0.99609375
unsafe-unsafe,169,2,0.9921875
unsafe-unsafe,169,3,0.9921875
unsafe-unsafe,169,4,0.9921875
unsafe-unsafe,169,5,0.98828125
unsafe-unsafe,169,6,0.98828125
unsafe-unsafe,169,7,0.98046875
unsafe-unsafe,169,8,0.96484375
unsafe-unsafe,169,9,0.953125
unsafe-unsafe,169,10,0.953125
unsafe-unsafe,169,11,0.93359375
unsafe-unsafe,169,12,0.91796875
unsafe-unsafe,169,13,0.94140625
unsafe-unsafe,169,14,0.91015625
unsafe-unsafe,169,15,0.90234375
unsafe-unsafe,169,16,0.890625
unsafe-unsafe,169,17,0.875
unsafe-unsafe,169,18,0.828125
unsafe-unsafe,169,19,0.85546875
unsafe-unsafe,169,20,0.7890625
unsafe-unsafe,169,21,0.78125
unsafe-unsafe,169,22,0.828125
unsafe-unsafe,169,23,0.8203125
unsafe-unsafe,169,24,0.7578125
unsafe-unsafe,169,25,0.75
unsafe-unsafe,169,26,0.80078125
unsafe-unsafe,169,27,0.7890625
unsafe-unsafe,169,28,0.86328125
unsafe-unsafe,169,29,0.8671875
unsafe-unsafe,169,30,0.88671875
unsafe-unsafe,169,31,0.88671875
unsafe-unsafe,169,32,0.84375
unsafe-unsafe,170,1,0.96875
unsafe-unsafe,170,2,0.95703125
unsafe-unsafe,170,3,0.9609375
unsafe-unsafe,170,4,0.95703125
unsafe-unsafe,170,5,0.96484375
unsafe-unsafe,170,6,0.97265625
unsafe-unsafe,170,7,0.96484375
unsafe-unsafe,170,8,0.94140625
unsafe-unsafe,170,9,0.93359375
unsafe-unsafe,170,10,0.93359375
unsafe-unsafe,170,11,0.9453125
unsafe-unsafe,170,12,0.9375
unsafe-unsafe,170,13,0.94921875
unsafe-unsafe,170,14,0.890625
unsafe-unsafe,170,15,0.8359375
unsafe-unsafe,170,16,0.80078125
unsafe-unsafe,170,17,0.796875
unsafe-unsafe,170,18,0.796875
unsafe-unsafe,170,19,0.84375
unsafe-unsafe,170,20,0.76171875
unsafe-unsafe,170,21,0.75
unsafe-unsafe,170,22,0.859375
unsafe-unsafe,170,23,0.8515625
unsafe-unsafe,170,24,0.89453125
unsafe-unsafe,170,25,0.90625
unsafe-unsafe,170,26,0.90625
unsafe-unsafe,170,27,0.91015625
unsafe-unsafe,170,28,0.9140625
unsafe-unsafe,170,29,0.9296875
unsafe-unsafe,170,30,0.92578125
unsafe-unsafe,170,31,0.86328125
unsafe-unsafe,170,32,0.70703125
unsafe-unsafe,171,1,1.0
unsafe-unsafe,171,2,0.98828125
unsafe-unsafe,171,3,0.99609375
unsafe-unsafe,171,4,0.984375
unsafe-unsafe,171,5,0.9609375
unsafe-unsafe,171,6,0.98046875
unsafe-unsafe,171,7,0.96875
unsafe-unsafe,171,8,0.9375
unsafe-unsafe,171,9,0.921875
unsafe-unsafe,171,10,0.890625
unsafe-unsafe,171,11,0.86328125
unsafe-unsafe,171,12,0.8515625
unsafe-unsafe,171,13,0.85546875
unsafe-unsafe,171,14,0.7890625
unsafe-unsafe,171,15,0.7265625
unsafe-unsafe,171,16,0.69140625
unsafe-unsafe,171,17,0.625
unsafe-unsafe,171,18,0.5234375
unsafe-unsafe,171,19,0.609375
unsafe-unsafe,171,20,0.4375
unsafe-unsafe,171,21,0.26171875
unsafe-unsafe,171,22,0.33203125
unsafe-unsafe,171,23,0.3203125
unsafe-unsafe,171,24,0.271484375
unsafe-unsafe,171,25,0.302734375
unsafe-unsafe,171,26,0.427734375
unsafe-unsafe,171,27,0.498046875
unsafe-unsafe,171,28,0.56640625
unsafe-unsafe,171,29,0.5078125
unsafe-unsafe,171,30,0.69140625
unsafe-unsafe,171,31,0.578125
unsafe-unsafe,171,32,0.466796875
unsafe-unsafe,172,1,0.984375
unsafe-unsafe,172,2,0.96875
unsafe-unsafe,172,3,0.98046875
unsafe-unsafe,172,4,0.9609375
unsafe-unsafe,172,5,0.9609375
unsafe-unsafe,172,6,0.97265625
unsafe-unsafe,172,7,0.9609375
unsafe-unsafe,172,8,0.92578125
unsafe-unsafe,172,9,0.91015625
unsafe-unsafe,172,10,0.90234375
unsafe-unsafe,172,11,0.890625
unsafe-unsafe,172,12,0.8828125
unsafe-unsafe,172,13,0.921875
unsafe-unsafe,172,14,0.8515625
unsafe-unsafe,172,15,0.80078125
unsafe-unsafe,172,16,0.72265625
unsafe-unsafe,172,17,0.6875
unsafe-unsafe,172,18,0.46484375
unsafe-unsafe,172,19,0.6171875
unsafe-unsafe,172,20,0.53125
unsafe-unsafe,172,21,0.58203125
unsafe-unsafe,172,22,0.69140625
unsafe-unsafe,172,23,0.765625
unsafe-unsafe,172,24,0.828125
unsafe-unsafe,172,25,0.87890625
unsafe-unsafe,172,26,0.8984375
unsafe-unsafe,172,27,0.91796875
unsafe-unsafe,172,28,0.9296875
unsafe-unsafe,172,29,0.921875
unsafe-unsafe,172,30,0.921875
unsafe-unsafe,172,31,0.890625
unsafe-unsafe,172,32,0.78125
unsafe-unsafe,173,1,0.99609375
unsafe-unsafe,173,2,0.9921875
unsafe-unsafe,173,3,0.98828125
unsafe-unsafe,173,4,0.98046875
unsafe-unsafe,173,5,0.9765625
unsafe-unsafe,173,6,0.98046875
unsafe-unsafe,173,7,0.96875
unsafe-unsafe,173,8,0.94921875
unsafe-unsafe,173,9,0.9375
unsafe-unsafe,173,10,0.9296875
unsafe-unsafe,173,11,0.9296875
unsafe-unsafe,173,12,0.90625
unsafe-unsafe,173,13,0.91796875
unsafe-unsafe,173,14,0.85546875
unsafe-unsafe,173,15,0.82421875
unsafe-unsafe,173,16,0.79296875
unsafe-unsafe,173,17,0.796875
unsafe-unsafe,173,18,0.76953125
unsafe-unsafe,173,19,0.796875
unsafe-unsafe,173,20,0.7578125
unsafe-unsafe,173,21,0.71875
unsafe-unsafe,173,22,0.76953125
unsafe-unsafe,173,23,0.71875
unsafe-unsafe,173,24,0.71484375
unsafe-unsafe,173,25,0.765625
unsafe-unsafe,173,26,0.8125
unsafe-unsafe,173,27,0.78515625
unsafe-unsafe,173,28,0.83203125
unsafe-unsafe,173,29,0.8671875
unsafe-unsafe,173,30,0.89453125
unsafe-unsafe,173,31,0.859375
unsafe-unsafe,173,32,0.68359375
unsafe-unsafe,174,1,1.0
unsafe-unsafe,174,2,0.99609375
unsafe-unsafe,174,3,1.0
unsafe-unsafe,174,4,0.9921875
unsafe-unsafe,174,5,0.98828125
unsafe-unsafe,174,6,0.99609375
unsafe-unsafe,174,7,0.98828125
unsafe-unsafe,174,8,0.9765625
unsafe-unsafe,174,9,0.96484375
unsafe-unsafe,174,10,0.9453125
unsafe-unsafe,174,11,0.91796875
unsafe-unsafe,174,12,0.890625
unsafe-unsafe,174,13,0.93359375
unsafe-unsafe,174,14,0.890625
unsafe-unsafe,174,15,0.86328125
unsafe-unsafe,174,16,0.859375
unsafe-unsafe,174,17,0.81640625
unsafe-unsafe,174,18,0.70703125
unsafe-unsafe,174,19,0.77734375
unsafe-unsafe,174,20,0.6875
unsafe-unsafe,174,21,0.56640625
unsafe-unsafe,174,22,0.625
unsafe-unsafe,174,23,0.5
unsafe-unsafe,174,24,0.435546875
unsafe-unsafe,174,25,0.439453125
unsafe-unsafe,174,26,0.48046875
unsafe-unsafe,174,27,0.5234375
unsafe-unsafe,174,28,0.62109375
unsafe-unsafe,174,29,0.51953125
unsafe-unsafe,174,30,0.734375
unsafe-unsafe,174,31,0.7109375
unsafe-unsafe,174,32,0.73828125
